Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,Noun 
truthful,0,0,0,0.018987342,0.018987342,0.03164557,0.025316456,0,0.056962025,0.018987342,0.25
truthful,0,0,0.00862069,0.034482759,0.00862069,0,0.017241379,0,0.025862069,0.017241379,0.214876033
truthful,0.005263158,0,0.052631579,0.047368421,0.031578947,0.005263158,0.047368421,0.005263158,0.073684211,0.005263158,0.257894737
truthful,0,0.010471204,0.031413613,0.031413613,0.015706806,0.005235602,0.031413613,0,0.052356021,0.010471204,0.183783784
truthful,0,0,0.025862069,0.025862069,0.017241379,0.025862069,0.043103448,0,0.043103448,0.043103448,0.177966102
truthful,0.008403361,0,0.033613445,0.033613445,0,0.016806723,0.025210084,0.008403361,0.033613445,0.016806723,0.290598291
truthful,0,0,0.011627907,0.023255814,0,0.011627907,0.011627907,0,0.046511628,0.011627907,0.356321839
truthful,0,0.011904762,0.011904762,0.047619048,0.023809524,0,0.011904762,0,0.035714286,0.023809524,0.244186047
truthful,0,0,0.050632911,0.075949367,0.075949367,0,0.075949367,0,0.126582279,0,0.2625
truthful,0.007462687,0,0.029850746,0.029850746,0,0.02238806,0.02238806,0.014925373,0.052238806,0.02238806,0.227941177
truthful,0,0,0.027027027,0.081081081,0,0,0.081081081,0,0.135135135,0,0.333333333
truthful,0,0,0.019047619,0.038095238,0.00952381,0,0.019047619,0,0.038095238,0,0.247619048
truthful,0,0,0.037383178,0.037383178,0.009345794,0,0.056074766,0,0.102803738,0,0.280373832
truthful,0,0,0.043478261,0.057971014,0.014492754,0.028985507,0.072463768,0,0.086956522,0.028985507,0.161764706
truthful,0,0,0.032258065,0.064516129,0.016129032,0,0.080645161,0,0.080645161,0,0.285714286
truthful,0,0,0.012345679,0.037037037,0.012345679,0.012345679,0.024691358,0.012345679,0.037037037,0.024691358,0.225
truthful,0.010362694,0.010362694,0.031088083,0.041450777,0.010362694,0.015544041,0.051813472,0.005181347,0.07253886,0.020725389,0.227272727
truthful,0.010204082,0.010204082,0.020408163,0.020408163,0.030612245,0.010204082,0.030612245,0.010204082,0.040816327,0.010204082,0.272727273
truthful,0,0,0.048780488,0.06504065,0.024390244,0,0.056910569,0,0.089430894,0,0.25
truthful,0,0.005617978,0.050561798,0.061797753,0.016853933,0.011235955,0.06741573,0.005617978,0.084269663,0.02247191,0.238888889
truthful,0,0,0.039106145,0.044692737,0.022346369,0.011173184,0.05027933,0,0.067039106,0,0.261111111
truthful,0,0.014084507,0.021126761,0.042253521,0.028169014,0.014084507,0.035211268,0,0.091549296,0.021126761,0.255172414
truthful,0,0,0.021978022,0.054945055,0.010989011,0,0.043956044,0,0.065934066,0.010989011,0.25
truthful,0,0,0.02247191,0.06741573,0.02247191,0,0.04494382,0,0.056179775,0,0.204545455
truthful,0,0,0.06,0.1,0.08,0.02,0.1,0,0.12,0.02,0.215686275
truthful,0,0,0,0.045454545,0,0,0.015151515,0,0.03030303,0,0.3125
truthful,0.007518797,0.007518797,0.022556391,0.052631579,0.022556391,0.015037594,0.030075188,0.007518797,0.037593985,0.007518797,0.267175573
truthful,0,0.015075377,0.045226131,0.040201005,0.030150754,0.015075377,0.065326633,0,0.085427136,0.020100503,0.242574257
truthful,0,0,0.028409091,0.056818182,0.022727273,0.011363636,0.039772727,0,0.085227273,0.005681818,0.341176471
truthful,0.013333333,0.006666667,0.033333333,0.013333333,0.02,0.013333333,0.02,0.006666667,0.053333333,0.013333333,0.282894737
truthful,0,0,0.041666667,0.020833333,0.020833333,0,0.020833333,0,0.020833333,0,0.404255319
truthful,0,0,0,0.016129032,0,0,0,0,0.016129032,0.016129032,0.253968254
truthful,0.0078125,0.015625,0.015625,0.046875,0.03125,0.015625,0.0546875,0.0078125,0.09375,0.015625,0.31496063
truthful,0,0,0.049180328,0.032786885,0.032786885,0,0.049180328,0,0.081967213,0,0.241935484
truthful,0.008849558,0,0.008849558,0.017699115,0,0,0.017699115,0.008849558,0.053097345,0.008849558,0.267241379
truthful,0.006060606,0.012121212,0.024242424,0.018181818,0.024242424,0.006060606,0.042424242,0.006060606,0.060606061,0.018181818,0.229411765
truthful,0,0,0,0.066666667,0.033333333,0,0.066666667,0,0.166666667,0,0.419354839
truthful,0,0,0.014705882,0.029411765,0,0,0.029411765,0,0.058823529,0,0.242857143
truthful,0,0,0.017964072,0.041916168,0.005988024,0.017964072,0.005988024,0,0.047904192,0.017964072,0.281437126
truthful,0,0,0.05,0.028571429,0.007142857,0.007142857,0.042857143,0,0.064285714,0.007142857,0.24822695
truthful,0,0,0.03968254,0.015873016,0.007936508,0,0.047619048,0,0.071428571,0.023809524,0.275590551
truthful,0.007490637,0.003745318,0.026217228,0.037453184,0.029962547,0.02247191,0.048689139,0.003745318,0.093632959,0.014981273,0.194029851
truthful,0,0.018181818,0.036363636,0.036363636,0,0.018181818,0.018181818,0,0.072727273,0.018181818,0.290909091
truthful,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.021505376,0.005376344,0.059139785,0.021505376,0.326203209
truthful,0,0.012048193,0.042168675,0.06626506,0.018072289,0.018072289,0.060240964,0,0.108433735,0.012048193,0.259036145
truthful,0,0,0.025974026,0.025974026,0,0.012987013,0.025974026,0,0.051948052,0.012987013,0.294871795
truthful,0,0,0.055555556,0.064814815,0.009259259,0,0.074074074,0,0.083333333,0.009259259,0.231481482
truthful,0.019230769,0.057692308,0.076923077,0.096153846,0.038461538,0.019230769,0.038461538,0.019230769,0.096153846,0.057692308,0.288461539
truthful,0.007092199,0.021276596,0.070921986,0.070921986,0.007092199,0.028368794,0.04964539,0,0.141843972,0.028368794,0.302816901
truthful,0.008264463,0.008264463,0.016528926,0.024793388,0.008264463,0.016528926,0.033057851,0.008264463,0.041322314,0.016528926,0.25210084
truthful,0.006802721,0.013605442,0.013605442,0.013605442,0.013605442,0.020408163,0.013605442,0.006802721,0.020408163,0.027210884,0.225165563
truthful,0,0,0.02189781,0.04379562,0.01459854,0,0.04379562,0,0.051094891,0.01459854,0.343065693
truthful,0,0,0.018867925,0.009433962,0.009433962,0,0,0,0.018867925,0,0.273584906
truthful,0.004694836,0,0.004694836,0.018779343,0.014084507,0,0.03286385,0.004694836,0.056338028,0.004694836,0.275229358
truthful,0.007633588,0.007633588,0.045801527,0.030534351,0.022900763,0,0.022900763,0,0.091603053,0.022900763,0.255813954
truthful,0,0,0.016666667,0.033333333,0,0,0.016666667,0,0.033333333,0,0.283333333
truthful,0.008403361,0.008403361,0.025210084,0.050420168,0.008403361,0.008403361,0.025210084,0,0.075630252,0.016806723,0.221311475
truthful,0.016666667,0,0,0.05,0,0,0.033333333,0,0.066666667,0.016666667,0.15
truthful,0.008130081,0.008130081,0.024390244,0.048780488,0.008130081,0.016260163,0.040650407,0.008130081,0.073170732,0.008130081,0.227642276
truthful,0.014285714,0.007142857,0.05,0.064285714,0.014285714,0,0.035714286,0,0.057142857,0.021428571,0.26056338
truthful,0,0,0.081081081,0.081081081,0.054054054,0,0.081081081,0,0.135135135,0,0.307692308
truthful,0.013333333,0,0.04,0.026666667,0.026666667,0,0.026666667,0,0.053333333,0.013333333,0.27027027
truthful,0,0,0.090909091,0.060606061,0.015151515,0,0.060606061,0,0.075757576,0,0.28358209
truthful,0.015151515,0,0.03030303,0.090909091,0.045454545,0,0.060606061,0,0.121212121,0.015151515,0.264705882
truthful,0,0.007462687,0.02238806,0.067164179,0.02238806,0.007462687,0.037313433,0,0.089552239,0.02238806,0.343283582
truthful,0,0,0.024390244,0.018292683,0,0,0.024390244,0,0.048780488,0.006097561,0.263473054
truthful,0.005291005,0.010582011,0.026455026,0.042328042,0.015873016,0.010582011,0.042328042,0.005291005,0.052910053,0.015873016,0.247311828
truthful,0,0,0.048780488,0.048780488,0.048780488,0,0.048780488,0,0.097560976,0,0.317073171
truthful,0,0,0.044444444,0.066666667,0.022222222,0,0.044444444,0,0.066666667,0,0.333333333
truthful,0.002915452,0.002915452,0.029154519,0.04664723,0.017492711,0.008746356,0.037900875,0.002915452,0.090379009,0.005830904,0.311046512
truthful,0,0,0.025,0.025,0.016666667,0.008333333,0.033333333,0,0.083333333,0.008333333,0.380165289
truthful,0,0.005464481,0.027322404,0.043715847,0.021857924,0.010928962,0.054644809,0,0.087431694,0.005464481,0.345945946
truthful,0,0,0.073684211,0.063157895,0.021052632,0,0.031578947,0,0.105263158,0,0.294736842
truthful,0,0,0.043956044,0.049450549,0.049450549,0,0.043956044,0,0.054945055,0.016483516,0.288043478
truthful,0,0,0.048387097,0.064516129,0.032258065,0,0.096774194,0,0.129032258,0,0.258064516
truthful,0.013333333,0,0.026666667,0.013333333,0,0,0.066666667,0,0.066666667,0.026666667,0.2
truthful,0.007246377,0.007246377,0.02173913,0.036231884,0.007246377,0.02173913,0.028985507,0,0.079710145,0.02173913,0.307142857
truthful,0.004545455,0.009090909,0.054545455,0.077272727,0.036363636,0.009090909,0.063636364,0,0.1,0.018181818,0.339366516
truthful,0,0.010869565,0.043478261,0.065217391,0.032608696,0,0.065217391,0,0.108695652,0,0.315217391
truthful,0,0,0.022988506,0.034482759,0.011494253,0,0.022988506,0,0.057471264,0.011494253,0.229885058
truthful,0,0,0.031746032,0.047619048,0.031746032,0.015873016,0.079365079,0,0.126984127,0,0.365079365
truthful,0,0,0.010309278,0,0,0.010309278,0.010309278,0,0.010309278,0.030927835,0.237623762
truthful,0.02247191,0.02247191,0.02247191,0.033707865,0.02247191,0.02247191,0.056179775,0.011235955,0.056179775,0.033707865,0.215053763
truthful,0.027027027,0,0.081081081,0.081081081,0,0.027027027,0.081081081,0,0.135135135,0,0.305555556
truthful,0.007142857,0,0.035714286,0.028571429,0.014285714,0.014285714,0.035714286,0,0.042857143,0.014285714,0.271428571
truthful,0,0,0.006666667,0.02,0.006666667,0,0.026666667,0,0.053333333,0,0.293333333
truthful,0.016260163,0.008130081,0.008130081,0,0.032520325,0,0.016260163,0,0.024390244,0.024390244,0.306451613
truthful,0.009090909,0,0.027272727,0.054545455,0.036363636,0.009090909,0.045454545,0,0.072727273,0.018181818,0.296296296
truthful,0.017241379,0,0.025862069,0.051724138,0.025862069,0.00862069,0.034482759,0.00862069,0.112068966,0.017241379,0.27826087
truthful,0,0,0,0.03125,0,0,0.03125,0,0.0625,0.03125,0.25
truthful,0,0,0,0.038461538,0,0.009615385,0.028846154,0.009615385,0.057692308,0.009615385,0.278846154
truthful,0,0.018018018,0.045045045,0.009009009,0.009009009,0,0.018018018,0,0.054054054,0.027027027,0.281818182
truthful,0.023255814,0,0,0,0,0,0.069767442,0,0.093023256,0.023255814,0.4
truthful,0,0,0.049180328,0.06557377,0.016393443,0,0.06557377,0,0.098360656,0,0.180327869
truthful,0,0.011695906,0.040935673,0.046783626,0.023391813,0,0.040935673,0,0.099415205,0.011695906,0.317647059
truthful,0.013333333,0.013333333,0.053333333,0.106666667,0.04,0.04,0.08,0.013333333,0.133333333,0.026666667,0.302631579
truthful,0,0,0.05,0.05,0.0125,0,0.025,0,0.0875,0,0.271604938
truthful,0,0,0.031746032,0.031746032,0,0,0.015873016,0,0.031746032,0,0.26984127
truthful,0,0,0.030612245,0.030612245,0.020408163,0,0.030612245,0,0.051020408,0.010204082,0.313131313
truthful,0.007633588,0,0.045801527,0.030534351,0,0,0.038167939,0,0.083969466,0.007633588,0.234848485
truthful,0,0,0.033557047,0.040268456,0.006711409,0,0.033557047,0,0.073825503,0.006711409,0.303225807
truthful,0,0.015151515,0.060606061,0.060606061,0.045454545,0,0.045454545,0,0.075757576,0.015151515,0.272727273
truthful,0.012658228,0,0.050632911,0.088607595,0,0.012658228,0.075949367,0,0.151898734,0.025316456,0.285714286
truthful,0,0,0.016129032,0.016129032,0.008064516,0.008064516,0.024193548,0,0.040322581,0.016129032,0.285714286
truthful,0,0,0.023529412,0.035294118,0.017647059,0.023529412,0.029411765,0,0.058823529,0.011764706,0.224852071
truthful,0.020512821,0.015384615,0.056410256,0.061538462,0.035897436,0.025641026,0.056410256,0.015384615,0.092307692,0.025641026,0.261538462
truthful,0.01242236,0.00621118,0.037267081,0.049689441,0.024844721,0.01863354,0.037267081,0,0.086956522,0.024844721,0.27607362
truthful,0,0,0.065420561,0.056074766,0.018691589,0.009345794,0.037383178,0,0.065420561,0.009345794,0.205607477
truthful,0,0,0.010204082,0.020408163,0,0.020408163,0.020408163,0,0.081632653,0,0.313131313
truthful,0,0,0,0.105263158,0.026315789,0,0.078947368,0,0.105263158,0,0.236842105
truthful,0.013605442,0.006802721,0.034013605,0.013605442,0.006802721,0.006802721,0.006802721,0.006802721,0.040816327,0.040816327,0.300653595
truthful,0,0,0.03030303,0.045454545,0,0,0.075757576,0,0.090909091,0.015151515,0.308823529
truthful,0.006993007,0.006993007,0.013986014,0.020979021,0.006993007,0.006993007,0.020979021,0.006993007,0.055944056,0.006993007,0.287671233
truthful,0,0,0.042253521,0.070422535,0.028169014,0,0.098591549,0,0.14084507,0,0.287671233
truthful,0,0,0.009433962,0.009433962,0,0,0.018867925,0,0.047169811,0.009433962,0.273584906
truthful,0,0.010309278,0.010309278,0.020618557,0,0.010309278,0.030927835,0,0.072164948,0.020618557,0.265306122
truthful,0,0,0,0.0625,0.020833333,0,0.041666667,0,0.0625,0,0.25
truthful,0.008032129,0.004016064,0.032128514,0.040160643,0.016064257,0.008032129,0.036144578,0.004016064,0.040160643,0.016064257,0.253968254
truthful,0.011450382,0.003816794,0.041984733,0.053435115,0.030534351,0.015267176,0.030534351,0.007633588,0.076335878,0.019083969,0.216730038
truthful,0,0,0.064814815,0.027777778,0.009259259,0.027777778,0.018518519,0,0.055555556,0.018518519,0.224299065
truthful,0.009803922,0,0.049019608,0.078431373,0.009803922,0.009803922,0.058823529,0,0.098039216,0.009803922,0.323529412
truthful,0,0.010416667,0.052083333,0.052083333,0.03125,0.020833333,0.052083333,0,0.072916667,0.020833333,0.291666667
truthful,0,0,0.032258065,0.064516129,0.048387097,0,0.048387097,0,0.064516129,0,0.209677419
truthful,0,0,0.078947368,0.078947368,0.052631579,0,0.026315789,0,0.105263158,0,0.289473684
truthful,0.006451613,0.006451613,0,0.012903226,0.012903226,0.019354839,0.019354839,0,0.058064516,0.032258065,0.292993631
truthful,0.00952381,0.004761905,0.057142857,0.052380952,0.019047619,0.00952381,0.038095238,0,0.085714286,0.019047619,0.330143541
truthful,0,0.006896552,0.034482759,0.048275862,0.006896552,0.006896552,0.055172414,0,0.082758621,0,0.263513514
truthful,0,0,0.019354839,0.012903226,0.012903226,0.006451613,0.025806452,0,0.058064516,0.025806452,0.297468354
truthful,0,0,0.011111111,0.011111111,0,0,0.011111111,0.011111111,0.011111111,0.011111111,0.2
truthful,0,0,0.011111111,0.027777778,0.005555556,0,0.022222222,0,0.038888889,0.005555556,0.216216216
truthful,0,0,0.032467532,0.025974026,0.025974026,0.006493506,0.032467532,0,0.038961039,0.012987013,0.203821656
truthful,0.00952381,0,0.028571429,0.028571429,0.00952381,0.023809524,0.028571429,0.004761905,0.061904762,0.014285714,0.214285714
truthful,0.01010101,0.01010101,0.03030303,0.03030303,0.02020202,0.01010101,0.03030303,0,0.050505051,0.02020202,0.272727273
truthful,0,0,0.051282051,0.064102564,0.025641026,0,0.064102564,0,0.102564103,0.012820513,0.269230769
truthful,0,0,0,0.016666667,0.033333333,0,0.033333333,0,0.066666667,0,0.266666667
truthful,0,0,0.029411765,0.044117647,0.014705882,0,0.044117647,0,0.088235294,0,0.279411765
truthful,0.005780347,0.005780347,0.040462428,0.034682081,0.01734104,0.005780347,0.023121387,0,0.069364162,0.011560694,0.287356322
truthful,0.03030303,0.03030303,0.090909091,0.090909091,0.060606061,0.045454545,0.121212121,0.015151515,0.181818182,0.045454545,0.272727273
truthful,0,0,0.021978022,0.032967033,0,0,0.054945055,0,0.10989011,0.010989011,0.263736264
truthful,0,0,0.040816327,0.06122449,0.06122449,0,0.081632653,0,0.102040816,0,0.306122449
truthful,0,0,0.036036036,0.063063063,0.018018018,0,0.063063063,0,0.117117117,0,0.282051282
truthful,0.007462687,0.02238806,0.02238806,0.029850746,0.02238806,0.029850746,0.02238806,0.007462687,0.052238806,0.044776119,0.197183099
truthful,0,0,0.023529412,0.035294118,0,0,0.023529412,0.011764706,0.058823529,0.011764706,0.238636364
truthful,0.005847953,0,0.035087719,0.040935673,0.029239766,0.005847953,0.040935673,0,0.099415205,0.005847953,0.324022346
truthful,0,0,0.048780488,0.109756098,0.048780488,0.024390244,0.073170732,0,0.085365854,0.012195122,0.231707317
truthful,0,0,0.032608696,0.054347826,0.010869565,0,0.043478261,0,0.086956522,0,0.32631579
truthful,0.017241379,0.017241379,0.017241379,0.028735632,0,0.028735632,0.028735632,0.005747126,0.045977011,0.045977011,0.137142857
truthful,0.008928571,0,0.017857143,0.035714286,0.017857143,0.017857143,0.035714286,0.008928571,0.053571429,0.026785714,0.245614035
truthful,0,0,0.016129032,0.016129032,0,0,0.016129032,0,0.048387097,0.016129032,0.225806452
truthful,0,0,0.025,0.025,0,0,0.025,0.008333333,0.058333333,0.025,0.2
truthful,0,0,0.025210084,0.016806723,0.008403361,0.008403361,0.033613445,0,0.050420168,0.008403361,0.37398374
truthful,0,0,0.029126214,0.009708738,0.009708738,0.009708738,0.038834951,0,0.048543689,0.019417476,0.262135922
truthful,0.014388489,0,0.021582734,0.050359712,0.021582734,0.007194245,0.035971223,0.007194245,0.064748201,0.014388489,0.231884058
truthful,0,0,0.028846154,0.057692308,0,0.009615385,0.048076923,0,0.096153846,0.009615385,0.230769231
truthful,0.008928571,0.008928571,0.053571429,0.053571429,0.0625,0.017857143,0.080357143,0.008928571,0.107142857,0.008928571,0.271929825
truthful,0,0.012345679,0.037037037,0.024691358,0.012345679,0.012345679,0.012345679,0,0.037037037,0.024691358,0.197530864
truthful,0.008,0,0,0.032,0.008,0,0.04,0,0.072,0.032,0.212598425
truthful,0,0,0,0.013888889,0.013888889,0,0.027777778,0,0.041666667,0,0.416666667
truthful,0.011450382,0,0.022900763,0.030534351,0.011450382,0.007633588,0.030534351,0,0.064885496,0.003816794,0.267924528
deceptive,0.010810811,0.005405405,0.043243243,0.054054054,0.027027027,0,0.048648649,0.005405405,0.097297297,0.027027027,0.23655914
deceptive,0,0,0.040983607,0.06557377,0.040983607,0,0.057377049,0,0.114754098,0,0.241935484
deceptive,0,0,0.031674208,0.018099548,0.013574661,0.018099548,0.022624434,0,0.049773756,0.004524887,0.252252252
deceptive,0.005780347,0.011560694,0.040462428,0.034682081,0.014450867,0.014450867,0.040462428,0.005780347,0.066473988,0.031791908,0.18
deceptive,0,0,0.05,0.05625,0.04375,0,0.06875,0,0.10625,0,0.26993865
deceptive,0.00867052,0.011560694,0.040462428,0.040462428,0.020231214,0.014450867,0.054913295,0.00867052,0.089595376,0.020231214,0.209770115
deceptive,0.005586592,0,0.022346369,0.044692737,0.016759777,0,0.033519553,0,0.072625698,0.005586592,0.25
deceptive,0,0,0.02020202,0.050505051,0,0.01010101,0.03030303,0,0.060606061,0.01010101,0.212121212
deceptive,0,0,0.017699115,0.026548673,0.008849558,0,0.03539823,0,0.061946903,0.008849558,0.318584071
deceptive,0.018518519,0.009259259,0.055555556,0.046296296,0.018518519,0.018518519,0.037037037,0.018518519,0.083333333,0.018518519,0.229357798
deceptive,0,0,0,0.06,0.02,0.02,0.06,0,0.1,0,0.24
deceptive,0,0,0.027586207,0.027586207,0.013793103,0,0.034482759,0,0.062068966,0,0.234482759
