Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative
truthful,0.00617284,0.018518519,0.018518519,0,0,0.018518519,0.012345679,0.00617284,0.018518519,0.067901235
truthful,0,0.00952381,0.00952381,0.038095238,0,0.00952381,0.00952381,0,0.047619048,0.00952381
truthful,0.009118541,0.003039514,0.018237082,0.024316109,0.015197568,0.012158055,0.009118541,0.006079027,0.03343465,0.024316109
truthful,0.012121212,0.003030303,0.012121212,0.024242424,0.009090909,0.006060606,0.024242424,0.021212121,0.051515152,0.051515152
truthful,0,0.019047619,0.00952381,0,0,0.019047619,0,0.019047619,0.019047619,0.019047619
truthful,0.016129032,0,0.016129032,0.032258065,0.016129032,0,0.016129032,0.016129032,0.112903226,0.032258065
truthful,0.021126761,0,0.007042254,0.014084507,0.007042254,0.021126761,0.021126761,0,0.028169014,0.035211268
truthful,0.010958904,0.01369863,0.032876712,0.032876712,0.010958904,0.01369863,0.02739726,0.008219178,0.054794521,0.019178082
truthful,0.020408163,0.010204082,0.020408163,0.030612245,0.020408163,0.010204082,0.020408163,0.020408163,0.040816327,0.020408163
truthful,0.050955414,0.012738854,0.025477707,0.01910828,0.012738854,0.01910828,0.012738854,0.01910828,0.038216561,0.050955414
truthful,0.006097561,0,0.018292683,0.042682927,0.018292683,0.012195122,0.036585366,0.012195122,0.067073171,0.030487805
truthful,0.006493506,0,0.025974026,0.019480519,0,0,0.019480519,0,0.032467532,0.006493506
truthful,0.013888889,0,0.020833333,0.027777778,0.013888889,0.013888889,0.020833333,0.006944444,0.048611111,0.034722222
truthful,0,0,0.044444444,0.044444444,0,0,0.088888889,0,0.088888889,0
truthful,0,0,0.020408163,0.020408163,0,0,0.020408163,0,0.030612245,0
truthful,0.004830918,0.009661836,0,0.028985507,0.009661836,0.004830918,0.009661836,0,0.043478261,0.019323671
truthful,0.006968641,0.013937282,0.024390244,0.027874564,0.013937282,0.020905923,0.020905923,0.006968641,0.041811847,0.027874564
truthful,0.006134969,0,0.018404908,0.018404908,0.012269939,0.006134969,0.024539877,0,0.049079755,0.012269939
truthful,0.010752688,0.010752688,0.005376344,0.021505376,0.010752688,0.010752688,0.005376344,0.005376344,0.010752688,0.010752688
truthful,0.011235955,0,0.005617978,0.016853933,0.011235955,0.005617978,0.011235955,0,0.02247191,0.02247191
truthful,0.023255814,0.007751938,0.023255814,0.023255814,0.007751938,0.023255814,0.03875969,0.015503876,0.062015504,0.023255814
truthful,0.012658228,0.012658228,0.012658228,0.012658228,0,0.012658228,0,0.012658228,0.037974684,0.050632911
truthful,0.011764706,0.011764706,0.023529412,0,0,0.011764706,0,0.011764706,0,0.035294118
truthful,0,0.008333333,0,0.016666667,0,0,0,0.008333333,0.025,0.008333333
truthful,0,0,0.031578947,0.042105263,0.031578947,0,0.042105263,0,0.042105263,0.021052632
truthful,0,0,0.02,0.05,0.01,0,0.05,0,0.05,0.02
truthful,0.015503876,0.007751938,0.023255814,0.03875969,0.015503876,0.03875969,0.023255814,0.015503876,0.069767442,0.03875969
truthful,0.00625,0.00625,0.0625,0.0375,0.04375,0,0.06875,0,0.09375,0.00625
truthful,0.04587156,0.018348624,0.018348624,0,0,0.036697248,0,0.027522936,0.009174312,0.073394495
truthful,0.03125,0,0,0,0,0.015625,0,0.03125,0.015625,0.046875
truthful,0,0,0.012738854,0.01910828,0.006369427,0.006369427,0.01910828,0,0.025477707,0.006369427
truthful,0,0,0.02173913,0.054347826,0,0,0.010869565,0,0.065217391,0.032608696
truthful,0.008264463,0,0.016528926,0.008264463,0.008264463,0,0.008264463,0.008264463,0.024793388,0.016528926
truthful,0.01744186,0.01744186,0.005813953,0.011627907,0,0.01744186,0,0.023255814,0.046511628,0.034883721
truthful,0,0,0.021978022,0.049450549,0.021978022,0.010989011,0.027472527,0.005494505,0.06043956,0.021978022
truthful,0.005747126,0.011494253,0.011494253,0.011494253,0,0.005747126,0.005747126,0.005747126,0.011494253,0.022988506
truthful,0.005617978,0.005617978,0.028089888,0.033707865,0.011235955,0,0.02247191,0.005617978,0.033707865,0.011235955
truthful,0,0,0.016393443,0.016393443,0.016393443,0.008196721,0.016393443,0.008196721,0.024590164,0.032786885
truthful,0.002155172,0.002155172,0.017241379,0.019396552,0.010775862,0.004310345,0.010775862,0,0.034482759,0.012931034
truthful,0.057471264,0.022988506,0,0,0,0.034482759,0,0.022988506,0,0.068965517
truthful,0.017094017,0,0.017094017,0.034188034,0.017094017,0,0.051282051,0,0.076923077,0.017094017
truthful,0,0.005494505,0.016483516,0.021978022,0.016483516,0.016483516,0.010989011,0.032967033,0.027472527,0.043956044
truthful,0,0,0.022222222,0.044444444,0.016666667,0,0.016666667,0.005555556,0.027777778,0.011111111
truthful,0,0.01025641,0.030769231,0.030769231,0.020512821,0,0.035897436,0,0.041025641,0.005128205
truthful,0,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.006711409,0.020134228,0.026845638
truthful,0.007352941,0,0.007352941,0.014705882,0,0,0,0.007352941,0.029411765,0.022058824
truthful,0.008547009,0.008547009,0.017094017,0.028490028,0.011396011,0.014245014,0.025641026,0.005698006,0.056980057,0.011396011
truthful,0.008547009,0.008547009,0.025641026,0.034188034,0.008547009,0.017094017,0.017094017,0.008547009,0.05982906,0.034188034
truthful,0.007142857,0.007142857,0.014285714,0.021428571,0.007142857,0.007142857,0.014285714,0,0.021428571,0.035714286
truthful,0.003571429,0.010714286,0.010714286,0.010714286,0.010714286,0.010714286,0.010714286,0.003571429,0.025,0.017857143
truthful,0.012820513,0,0.012820513,0.012820513,0,0.012820513,0,0.012820513,0.012820513,0.012820513
truthful,0.008403361,0.008403361,0.008403361,0.008403361,0,0,0,0,0,0.008403361
truthful,0,0.004237288,0.012711864,0.016949153,0.004237288,0,0.012711864,0.008474576,0.046610169,0.016949153
truthful,0.022099448,0.005524862,0,0.011049724,0,0.005524862,0.005524862,0.005524862,0.027624309,0.033149171
truthful,0.00729927,0.003649635,0.00729927,0.010948905,0.00729927,0.018248175,0.00729927,0.00729927,0.02919708,0.02919708
truthful,0.00456621,0,0.03652968,0.04109589,0.01369863,0.00456621,0.01369863,0.00456621,0.02739726,0.00913242
truthful,0.011627907,0.011627907,0.011627907,0.023255814,0,0.011627907,0.011627907,0,0.046511628,0.011627907
truthful,0.007220217,0,0.032490975,0.032490975,0.010830325,0.007220217,0.025270758,0.003610108,0.046931408,0.028880866
truthful,0,0.013761468,0.050458716,0.027522936,0.009174312,0.004587156,0.018348624,0.009174312,0.041284404,0.013761468
truthful,0.003968254,0.007936508,0.011904762,0.035714286,0.011904762,0.015873016,0.01984127,0,0.055555556,0.01984127
truthful,0.020408163,0.013605442,0.027210884,0.034013605,0.006802721,0.020408163,0.027210884,0.013605442,0.047619048,0.040816327
truthful,0,0,0.020408163,0.027210884,0.013605442,0.006802721,0.027210884,0,0.068027211,0.013605442
truthful,0.005319149,0.005319149,0.015957447,0.010638298,0.005319149,0.015957447,0.010638298,0.021276596,0.026595745,0.015957447
truthful,0,0.012195122,0.006097561,0.006097561,0,0.018292683,0,0,0.036585366,0.042682927
truthful,0.010416667,0.020833333,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.020833333,0.020833333,0.052083333
truthful,0.009345794,0.004672897,0.028037383,0.018691589,0.014018692,0,0.018691589,0.009345794,0.037383178,0.009345794
truthful,0.014814815,0.014814815,0.014814815,0.014814815,0.007407407,0.014814815,0.022222222,0.007407407,0.022222222,0.022222222
truthful,0.017241379,0.011494253,0.017241379,0.011494253,0.005747126,0.022988506,0.017241379,0.011494253,0.057471264,0.028735632
truthful,0,0.011764706,0.011764706,0,0.011764706,0.047058824,0,0.011764706,0.035294118,0.047058824
truthful,0.007518797,0,0,0.015037594,0,0,0.015037594,0.007518797,0.052631579,0.007518797
truthful,0,0.004385965,0,0.01754386,0,0.004385965,0.004385965,0,0.030701754,0.004385965
truthful,0,0,0.011494253,0.045977011,0,0.022988506,0.022988506,0,0.045977011,0.022988506
truthful,0,0,0.021978022,0.032967033,0,0,0.021978022,0,0.043956044,0
truthful,0.02189781,0.01459854,0.00729927,0.01459854,0,0.02189781,0.00729927,0.02189781,0.02189781,0.04379562
truthful,0,0,0.029850746,0.019900498,0.004975124,0,0.014925373,0,0.024875622,0.009950249
truthful,0,0,0.015873016,0.03968254,0,0,0,0,0.055555556,0.007936508
truthful,0.01,0.005,0,0.025,0,0.01,0.01,0.035,0.045,0.035
truthful,0.006451613,0.006451613,0,0.012903226,0,0.012903226,0,0,0.012903226,0.019354839
truthful,0.004901961,0,0.014705882,0.009803922,0,0.009803922,0,0,0.014705882,0.029411765
truthful,0,0.005050505,0.015151515,0.02020202,0,0,0.015151515,0.01010101,0.045454545,0.02020202
truthful,0.02,0,0,0.02,0,0.04,0,0,0.02,0.08
truthful,0,0,0.024096386,0.012048193,0,0,0.012048193,0,0.024096386,0
truthful,0.00625,0,0.0125,0.00625,0.01875,0.00625,0.00625,0.00625,0.0375,0.0125
truthful,0.007633588,0.007633588,0.022900763,0.022900763,0.022900763,0.007633588,0.022900763,0,0.030534351,0.015267176
truthful,0,0,0,0.013157895,0,0.013157895,0,0.039473684,0.026315789,0.039473684
truthful,0.011049724,0,0.044198895,0.016574586,0.011049724,0.016574586,0.027624309,0.011049724,0.027624309,0.033149171
truthful,0.019047619,0,0.038095238,0.047619048,0.038095238,0.00952381,0.019047619,0,0.076190476,0.038095238
truthful,0.003703704,0.007407407,0.018518519,0.014814815,0.007407407,0.007407407,0.014814815,0,0.044444444,0.014814815
truthful,0.008888889,0.008888889,0.04,0.031111111,0.013333333,0.017777778,0.022222222,0.008888889,0.035555556,0.031111111
truthful,0,0,0.0234375,0.0234375,0.0234375,0,0.0234375,0,0.0390625,0.03125
truthful,0.010309278,0.010309278,0.010309278,0.020618557,0.020618557,0.010309278,0.010309278,0.010309278,0.051546392,0.010309278
truthful,0.011764706,0.011764706,0,0,0.011764706,0.023529412,0,0.011764706,0.011764706,0.023529412
truthful,0.005882353,0,0.005882353,0.047058824,0.005882353,0.023529412,0.023529412,0.005882353,0.070588235,0.029411765
truthful,0,0.007575758,0.03030303,0.007575758,0.007575758,0.015151515,0,0,0.03030303,0.022727273
truthful,0.01754386,0.00877193,0.004385965,0.021929825,0.004385965,0.013157895,0.004385965,0.00877193,0.030701754,0.026315789
truthful,0.007352941,0,0.022058824,0.022058824,0.007352941,0,0.022058824,0,0.044117647,0.007352941
truthful,0,0.004081633,0.012244898,0.020408163,0.012244898,0.004081633,0.016326531,0.024489796,0.024489796,0.036734694
truthful,0,0,0.028985507,0.028985507,0.02173913,0,0.028985507,0,0.036231884,0.007246377
truthful,0.01344086,0.002688172,0.024193548,0.032258065,0.021505376,0.01344086,0.021505376,0.01344086,0.037634409,0.029569892
truthful,0.007042254,0.007042254,0.007042254,0.021126761,0.007042254,0.007042254,0.007042254,0.007042254,0.035211268,0.035211268
truthful,0.004484305,0.004484305,0.013452915,0.013452915,0.004484305,0.004484305,0.013452915,0.004484305,0.035874439,0.01793722
truthful,0.013157895,0.013157895,0,0.013157895,0,0.013157895,0,0.013157895,0.026315789,0.026315789
truthful,0.013636364,0.009090909,0.009090909,0.054545455,0,0.018181818,0.009090909,0,0.040909091,0.018181818
truthful,0.015810277,0.015810277,0.011857708,0.011857708,0.007905138,0.015810277,0.007905138,0.015810277,0.023715415,0.035573123
truthful,0.011494253,0.005747126,0.028735632,0.022988506,0.011494253,0.017241379,0.011494253,0.011494253,0.034482759,0.028735632
truthful,0,0.005747126,0.028735632,0.028735632,0.022988506,0,0.034482759,0,0.063218391,0
truthful,0,0,0.01744186,0.034883721,0.005813953,0,0.034883721,0,0.063953488,0.005813953
truthful,0.011627907,0,0.023255814,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.023255814,0.011627907
truthful,0.00931677,0.00621118,0.02173913,0.031055901,0.01863354,0,0.01552795,0.00931677,0.049689441,0.01242236
truthful,0.025069638,0.016713092,0.013927577,0.016713092,0.005571031,0.022284123,0.013927577,0.011142061,0.016713092,0.061281337
truthful,0.011235955,0.011235955,0.011235955,0.011235955,0,0.011235955,0.011235955,0.011235955,0.02247191,0.011235955
deceptive,0.011904762,0.005952381,0.005952381,0.017857143,0,0.005952381,0.011904762,0.011904762,0.029761905,0.017857143
deceptive,0.009090909,0.018181818,0,0.027272727,0,0.009090909,0,0.018181818,0.063636364,0.027272727
deceptive,0.011019284,0.002754821,0.03030303,0.013774105,0.005509642,0.008264463,0.011019284,0.008264463,0.022038567,0.038567493
deceptive,0.03,0.02,0.02,0.02,0,0.02,0.02,0.03,0.02,0.03
deceptive,0,0.007246377,0.007246377,0.007246377,0,0,0.007246377,0,0.02173913,0
deceptive,0.007092199,0.007092199,0.021276596,0.007092199,0,0.014184397,0.014184397,0.007092199,0.028368794,0.04964539
deceptive,0.023346304,0.015564202,0.015564202,0.031128405,0.003891051,0.023346304,0.023346304,0.027237354,0.038910506,0.062256809
deceptive,0.034782609,0.017391304,0.052173913,0.026086957,0.008695652,0.017391304,0.017391304,0.026086957,0.043478261,0.043478261
deceptive,0.010582011,0.005291005,0.015873016,0.015873016,0.005291005,0.013227513,0.010582011,0.005291005,0.029100529,0.018518519
deceptive,0,0,0.016,0.048,0.016,0.016,0.04,0.008,0.072,0.008
deceptive,0.01734104,0.005780347,0.028901734,0.034682081,0.005780347,0.005780347,0.023121387,0.01734104,0.034682081,0.028901734
deceptive,0,0,0.014285714,0.014285714,0,0,0,0,0.042857143,0
deceptive,0,0,0.020833333,0.041666667,0,0,0.020833333,0,0.041666667,0.020833333
deceptive,0.027522936,0.032110092,0.018348624,0.02293578,0.004587156,0.013761468,0.009174312,0.009174312,0.041284404,0.018348624
deceptive,0,0,0,0,0,0,0,0,0.018518519,0
deceptive,0.021276596,0.014184397,0.007092199,0,0.007092199,0.014184397,0,0.014184397,0.028368794,0.035460993
deceptive,0.007843137,0.007843137,0.011764706,0.02745098,0,0.007843137,0.019607843,0.019607843,0.039215686,0.02745098
deceptive,0.041666667,0.041666667,0.008333333,0.016666667,0,0.05,0,0.033333333,0.033333333,0.05
deceptive,0.01980198,0.01980198,0.01980198,0.00990099,0,0.02970297,0.02970297,0.02970297,0.03960396,0.04950495
deceptive,0.006329114,0.012658228,0.037974684,0.050632911,0.006329114,0.006329114,0.044303797,0.006329114,0.107594937,0.012658228
deceptive,0,0,0.016666667,0.016666667,0.008333333,0,0.016666667,0,0.025,0.05
deceptive,0,0,0.007246377,0.007246377,0,0.007246377,0,0.007246377,0.007246377,0.02173913
deceptive,0,0,0.048780488,0.024390244,0.024390244,0,0.024390244,0,0.024390244,0
deceptive,0.02,0.026666667,0.006666667,0.02,0.02,0.026666667,0.02,0.04,0.02,0.053333333
deceptive,0,0,0,0.014492754,0,0.014492754,0.004830918,0,0.024154589,0.009661836
deceptive,0.006637168,0.006637168,0.022123894,0.019911504,0.008849558,0.013274336,0.013274336,0.008849558,0.026548673,0.022123894
deceptive,0.008086253,0.008086253,0.018867925,0.018867925,0.013477089,0.002695418,0.026954178,0.013477089,0.059299191,0.035040431
deceptive,0,0.008547009,0.008547009,0.025641026,0,0,0.017094017,0,0.051282051,0.008547009
deceptive,0.009433962,0.009433962,0,0.009433962,0,0,0,0.009433962,0.028301887,0.028301887
deceptive,0.023668639,0.00591716,0.023668639,0.029585799,0.023668639,0.029585799,0.035502959,0.035502959,0.053254438,0.065088757
deceptive,0.01754386,0.023391813,0.040935673,0.01754386,0.005847953,0.01754386,0.01754386,0.01754386,0.023391813,0.040935673
deceptive,0,0.010752688,0.032258065,0.021505376,0,0,0.021505376,0.021505376,0.032258065,0.032258065
deceptive,0.008264463,0.008264463,0.049586777,0.049586777,0.008264463,0.016528926,0.033057851,0.008264463,0.049586777,0.033057851
deceptive,0.008571429,0.011428571,0.011428571,0.011428571,0,0.02,0.002857143,0.008571429,0.017142857,0.028571429
deceptive,0.025252525,0.01010101,0.050505051,0.045454545,0.04040404,0.005050505,0.035353535,0.025252525,0.050505051,0.03030303
deceptive,0.005813953,0.005813953,0.029069767,0.005813953,0.005813953,0,0.005813953,0.023255814,0.011627907,0.023255814
deceptive,0.019083969,0.011450382,0.015267176,0.015267176,0.007633588,0.007633588,0.015267176,0.007633588,0.026717557,0.030534351
deceptive,0.008064516,0.008064516,0.024193548,0.016129032,0.012096774,0.004032258,0.012096774,0.008064516,0.024193548,0.02016129
deceptive,0.019480519,0.012987013,0.012987013,0.00974026,0.003246753,0.012987013,0.006493506,0.019480519,0.016233766,0.025974026
deceptive,0.005154639,0,0.005154639,0.025773196,0.010309278,0.010309278,0.020618557,0.025773196,0.041237113,0.041237113
deceptive,0.016528926,0.008264463,0.008264463,0,0.016528926,0.024793388,0,0.016528926,0.008264463,0.033057851
deceptive,0,0.005319149,0.015957447,0.031914894,0.010638298,0.005319149,0.015957447,0.005319149,0.053191489,0.010638298
deceptive,0,0.007936508,0.015873016,0.015873016,0.007936508,0.015873016,0.015873016,0.015873016,0.03968254,0.031746032
deceptive,0.012618297,0.009463722,0.028391167,0.028391167,0.009463722,0.009463722,0.025236593,0.022082019,0.050473186,0.044164038
deceptive,0.025641026,0.017094017,0.017094017,0.017094017,0.008547009,0.025641026,0.008547009,0.034188034,0.025641026,0.034188034
deceptive,0.013745704,0,0.024054983,0.010309278,0.006872852,0.010309278,0.010309278,0.017182131,0.027491409,0.030927835
deceptive,0.017857143,0.011904762,0.023809524,0.017857143,0.011904762,0.011904762,0.017857143,0.023809524,0.041666667,0.023809524
deceptive,0.025380711,0.025380711,0.015228426,0.010152284,0,0.030456853,0.005076142,0.035532995,0.015228426,0.060913706
deceptive,0,0.010752688,0.032258065,0.021505376,0.010752688,0.010752688,0.021505376,0.010752688,0.021505376,0.010752688
deceptive,0.008849558,0.008849558,0.008849558,0.008849558,0,0,0.008849558,0.008849558,0.026548673,0.017699115
deceptive,0.009111617,0.009111617,0.041002278,0.043280182,0.020501139,0.018223235,0.043280182,0.006833713,0.06833713,0.027334852
deceptive,0,0,0.01369863,0.02739726,0.01369863,0,0.01369863,0.01369863,0.02739726,0.01369863
deceptive,0.006097561,0,0.030487805,0.018292683,0.006097561,0.012195122,0.006097561,0,0.024390244,0.030487805
deceptive,0.023076923,0.003846154,0.003846154,0.011538462,0,0.019230769,0,0.011538462,0.003846154,0.030769231
deceptive,0.006493506,0.012987013,0.019480519,0.019480519,0.006493506,0.022727273,0.00974026,0.006493506,0.035714286,0.032467532
deceptive,0,0,0.022099448,0.033149171,0,0,0.022099448,0,0.044198895,0.016574586
deceptive,0.056603774,0.018867925,0.018867925,0.018867925,0.037735849,0.037735849,0.018867925,0.018867925,0.037735849,0.037735849
deceptive,0.006369427,0.006369427,0.01910828,0.031847134,0.006369427,0.025477707,0.025477707,0.012738854,0.038216561,0.031847134
deceptive,0.016393443,0,0.040983607,0.040983607,0.040983607,0,0.032786885,0,0.073770492,0.008196721
deceptive,0.034482759,0,0.034482759,0.045977011,0.034482759,0,0.045977011,0.022988506,0.057471264,0.034482759
deceptive,0.011029412,0.003676471,0.022058824,0.014705882,0.003676471,0.011029412,0.007352941,0.014705882,0.040441176,0.025735294
deceptive,0.014084507,0.007042254,0.035211268,0.035211268,0.014084507,0.007042254,0.028169014,0.014084507,0.049295775,0.021126761
deceptive,0.012738854,0.012738854,0.012738854,0.025477707,0.006369427,0.044585987,0.01910828,0.025477707,0.038216561,0.044585987
deceptive,0.004385965,0,0.021929825,0.013157895,0.004385965,0.004385965,0.00877193,0.004385965,0.026315789,0.021929825
deceptive,0.014150943,0.014150943,0.047169811,0.028301887,0.014150943,0.009433962,0.023584906,0.014150943,0.051886792,0.023584906
deceptive,0.008928571,0.008928571,0.017857143,0.008928571,0,0.008928571,0,0.017857143,0.008928571,0.017857143
deceptive,0.016835017,0.01010101,0.016835017,0.02020202,0.016835017,0.02020202,0.013468013,0.016835017,0.043771044,0.04040404
deceptive,0,0,0.011363636,0.011363636,0.011363636,0.011363636,0.022727273,0,0.022727273,0.011363636
deceptive,0.005882353,0,0.029411765,0.029411765,0.017647059,0.017647059,0.017647059,0.011764706,0.064705882,0.041176471
deceptive,0.00625,0,0.01875,0.0125,0.00625,0.0125,0.00625,0.00625,0.0375,0.025
deceptive,0.018072289,0.012048193,0.024096386,0.018072289,0.018072289,0.036144578,0.018072289,0.006024096,0.054216867,0.024096386
deceptive,0,0,0.024,0.016,0,0,0.016,0,0.024,0
deceptive,0,0.002915452,0.026239067,0.023323615,0.011661808,0.014577259,0.017492711,0.008746356,0.023323615,0.029154519
deceptive,0.01734104,0.005780347,0.023121387,0.01734104,0.023121387,0.011560694,0.011560694,0.011560694,0.028901734,0.023121387
deceptive,0.028037383,0.028037383,0,0.018691589,0.009345794,0.009345794,0,0.046728972,0,0.056074766
deceptive,0,0,0.040983607,0.040983607,0.016393443,0,0.040983607,0.016393443,0.06557377,0.024590164
deceptive,0.008658009,0.004329004,0.008658009,0.004329004,0.004329004,0.012987013,0.004329004,0.004329004,0.017316017,0.017316017
deceptive,0.02238806,0.02238806,0.007462687,0.007462687,0.007462687,0.014925373,0,0.014925373,0.029850746,0.037313433
deceptive,0.021276596,0.010638298,0,0.010638298,0,0.021276596,0,0.031914894,0.021276596,0.042553191
deceptive,0.013043478,0.017391304,0.039130435,0.013043478,0.004347826,0.013043478,0.017391304,0.017391304,0.030434783,0.034782609
deceptive,0,0.007633588,0.038167939,0.030534351,0.015267176,0.007633588,0.022900763,0.015267176,0.038167939,0.022900763
deceptive,0.016260163,0.032520325,0.032520325,0.032520325,0,0.032520325,0.008130081,0.024390244,0.040650407,0.081300813
deceptive,0,0,0.021126761,0.028169014,0,0,0.028169014,0,0.070422535,0.007042254
deceptive,0,0,0.016483516,0.021978022,0,0,0.010989011,0.005494505,0.027472527,0.005494505
deceptive,0.012345679,0,0.037037037,0.012345679,0.012345679,0,0.024691358,0.037037037,0.037037037,0.037037037
deceptive,0,0.006666667,0.04,0.033333333,0.02,0,0.02,0,0.053333333,0.013333333
deceptive,0.012345679,0.012345679,0.00617284,0.012345679,0,0.012345679,0.00617284,0.018518519,0.024691358,0.043209877
deceptive,0,0.01,0.04,0.03,0.01,0,0.04,0,0.04,0.01
deceptive,0.004405286,0.004405286,0.030837004,0.030837004,0,0.004405286,0.026431718,0,0.035242291,0.008810573
deceptive,0.014705882,0.011029412,0.018382353,0.011029412,0.014705882,0.011029412,0.007352941,0.007352941,0.011029412,0.033088235
deceptive,0.003663004,0,0.018315018,0.018315018,0.003663004,0.007326007,0.010989011,0.003663004,0.021978022,0.021978022
deceptive,0,0,0.026086957,0.034782609,0.008695652,0.008695652,0.026086957,0.008695652,0.052173913,0.008695652
deceptive,0.013422819,0.006711409,0.013422819,0.046979866,0.013422819,0.033557047,0.026845638,0.013422819,0.073825503,0.040268456
deceptive,0.004524887,0.009049774,0.022624434,0.031674208,0.004524887,0.013574661,0.018099548,0.009049774,0.045248869,0.027149321
deceptive,0.023622047,0.007874016,0.023622047,0.015748031,0.007874016,0.031496063,0.015748031,0.031496063,0.031496063,0.070866142
deceptive,0.012875536,0.017167382,0.008583691,0.012875536,0.008583691,0.012875536,0.008583691,0.017167382,0.017167382,0.030042918
deceptive,0.016393443,0.032786885,0.016393443,0.016393443,0,0.032786885,0.016393443,0.016393443,0.06557377,0.032786885
deceptive,0.008645533,0.005763689,0.002881844,0.017291066,0.005763689,0.008645533,0.011527378,0.011527378,0.034582133,0.020172911
deceptive,0,0,0,0.023255814,0,0,0.023255814,0,0.023255814,0.069767442
deceptive,0,0,0.031446541,0.025157233,0.006289308,0.006289308,0.012578616,0.006289308,0.037735849,0.031446541
deceptive,0.016393443,0.008196721,0.008196721,0.032786885,0.008196721,0.008196721,0.016393443,0.008196721,0.040983607,0.008196721
deceptive,0,0.017964072,0.023952096,0.017964072,0.017964072,0.023952096,0.017964072,0,0.017964072,0.02994012
deceptive,0.011152416,0,0.018587361,0.018587361,0.003717472,0.014869888,0.007434944,0.014869888,0.022304833,0.033457249
deceptive,0.04587156,0.013761468,0.018348624,0.013761468,0.009174312,0.018348624,0.018348624,0.013761468,0.027522936,0.04587156
deceptive,0.015306122,0.010204082,0.012755102,0.015306122,0.010204082,0.017857143,0.005102041,0.010204082,0.025510204,0.028061224
deceptive,0.008902077,0.005934718,0.029673591,0.014836795,0.005934718,0.002967359,0.014836795,0.002967359,0.023738872,0.023738872
deceptive,0.033707865,0.011235955,0.011235955,0.02247191,0,0.033707865,0.02247191,0.02247191,0.033707865,0.056179775
deceptive,0.007968127,0,0.035856574,0.043824701,0.019920319,0.007968127,0.03187251,0.011952191,0.059760956,0.011952191
deceptive,0.020920502,0.020920502,0.012552301,0.016736402,0.012552301,0.033472803,0.020920502,0.033472803,0.046025105,0.050209205
deceptive,0.015075377,0.010050251,0.012562814,0.015075377,0.002512563,0.015075377,0.025125628,0.01758794,0.032663317,0.040201005
deceptive,0.005780347,0.005780347,0.01734104,0.023121387,0.011560694,0.005780347,0.011560694,0.011560694,0.046242775,0.011560694
deceptive,0,0.01025641,0.025641026,0.020512821,0.005128205,0.020512821,0.015384615,0.005128205,0.030769231,0.030769231
deceptive,0.007518797,0,0.022556391,0.022556391,0.007518797,0,0.022556391,0,0.037593985,0.007518797
deceptive,0.008108108,0,0.032432432,0.024324324,0.010810811,0.005405405,0.024324324,0.010810811,0.032432432,0.018918919
deceptive,0,0,0.027522936,0.04587156,0,0,0.018348624,0,0.082568807,0.027522936
deceptive,0.021052632,0,0.031578947,0.031578947,0.021052632,0.021052632,0.010526316,0.031578947,0.042105263,0.052631579
deceptive,0.011764706,0.011764706,0.017647059,0.029411765,0.011764706,0.011764706,0.017647059,0.029411765,0.029411765,0.023529412
deceptive,0.005376344,0.005376344,0,0.010752688,0,0.016129032,0.005376344,0,0.043010753,0.02688172
deceptive,0.008928571,0.008928571,0.017857143,0.017857143,0.008928571,0,0.017857143,0.008928571,0.053571429,0.008928571
deceptive,0.018518519,0.018518519,0.022222222,0.033333333,0.003703704,0.007407407,0.018518519,0.022222222,0.037037037,0.02962963
deceptive,0.015228426,0.015228426,0,0.015228426,0.005076142,0.020304569,0.005076142,0.015228426,0.030456853,0.025380711
deceptive,0.013953488,0.009302326,0.018604651,0.023255814,0.018604651,0.018604651,0.013953488,0.013953488,0.027906977,0.051162791
deceptive,0.011764706,0,0.035294118,0.011764706,0.005882353,0.017647059,0.023529412,0.011764706,0.023529412,0.029411765
deceptive,0.017391304,0.008695652,0.034782609,0,0,0.008695652,0,0.034782609,0,0.043478261
deceptive,0.005882353,0.005882353,0.023529412,0.005882353,0.005882353,0.005882353,0.005882353,0.017647059,0.011764706,0.029411765
deceptive,0.016949153,0,0.011299435,0.033898305,0.005649718,0.016949153,0.028248588,0.011299435,0.056497175,0.04519774
deceptive,0.005747126,0,0.022988506,0.028735632,0.011494253,0.011494253,0.028735632,0.011494253,0.051724138,0.017241379
deceptive,0.006756757,0,0.027027027,0.060810811,0.02027027,0.006756757,0.054054054,0.006756757,0.074324324,0.013513514
deceptive,0.005376344,0.016129032,0.043010753,0.016129032,0.021505376,0.016129032,0.037634409,0,0.064516129,0.010752688
deceptive,0.006134969,0,0.024539877,0.061349693,0.006134969,0.006134969,0.061349693,0.006134969,0.098159509,0.042944785
deceptive,0.011494253,0,0.011494253,0.026819923,0.011494253,0.011494253,0.019157088,0.019157088,0.026819923,0.034482759
deceptive,0.026143791,0,0.052287582,0.039215686,0.032679739,0,0.039215686,0.006535948,0.091503268,0.019607843
deceptive,0,0.004587156,0.009174312,0.009174312,0.018348624,0.009174312,0.013761468,0.004587156,0.036697248,0.018348624
deceptive,0.025641026,0.025641026,0.030769231,0.025641026,0.01025641,0.015384615,0.020512821,0.015384615,0.030769231,0.046153846
