index,Decision,Sentiment,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,n count,wrd count,lstm
1217,deceptive,0,0.05,0.041666667,0.008333333,0.016666667,0,0.05,0,0.041666667,0.033333333,0.05,0.258333333,0.227273,0
184,truthful,1,0.004273504,0.012820513,0.025641026,0.025641026,0.025641026,0.025641026,0.042735043,0.008547009,0.076923077,0.025641026,0.259414226,0.469697,1
1048,truthful,1,0,0.007246377,0.043478261,0.028985507,0.02173913,0.007246377,0.036231884,0,0.065217391,0.007246377,0.260869565,0.242424,1
154,truthful,1,0,0.008032129,0.024096386,0.020080321,0.016064257,0.012048193,0.016064257,0,0.036144578,0.032128514,0.199203187,0.318182,1
1334,deceptive,0,0.024691358,0.043209877,0.024691358,0.055555556,0.037037037,0.043209877,0.055555556,0.049382716,0.086419753,0.080246914,0.210843374,0.318182,0
1357,deceptive,0,0,0,0.005025126,0.020100503,0.005025126,0.005025126,0.015075377,0.020100503,0.040201005,0.030150754,0.206030151,0.5,0
1506,deceptive,0,0.00877193,0.007017544,0.012280702,0.021052632,0.012280702,0.012280702,0.012280702,0.003508772,0.038596491,0.031578947,0.193379791,0.590909,0
1121,truthful,1,0.016528926,0.008264463,0.016528926,0.016528926,0.008264463,0.008264463,0.008264463,0.008264463,0.049586777,0.024793388,0.243902439,0.166667,1
143,truthful,1,0,0,0.01369863,0.006849315,0.006849315,0,0.006849315,0,0.054794521,0,0.201342282,0.242424,1
1229,deceptive,0,0.023668639,0.00591716,0.023668639,0.041420118,0.029585799,0.023668639,0.035502959,0.035502959,0.059171598,0.059171598,0.203488372,0.318182,0
881,truthful,1,0.022727273,0.007575758,0.007575758,0,0.007575758,0.015151515,0,0.007575758,0.045454545,0.015151515,0.180451128,0.242424,1
843,truthful,1,0.019480519,0.012987013,0.012987013,0.006493506,0,0.019480519,0.006493506,0,0.045454545,0.025974026,0.279220779,0.272727,1
19,truthful,1,0,0,0.034090909,0.056818182,0.034090909,0,0.045454545,0,0.079545455,0,0.261363636,0.212121,1
798,deceptive,0,0,0.009009009,0.054054054,0.072072072,0.018018018,0,0.099099099,0,0.117117117,0.027027027,0.178571429,0.348485,0
1349,deceptive,0,0.016326531,0.008163265,0.020408163,0.028571429,0.016326531,0.008163265,0.020408163,0.032653061,0.057142857,0.06122449,0.232,0.5,0
587,deceptive,0,0,0,0.041860465,0.041860465,0.009302326,0,0.027906977,0,0.069767442,0.004651163,0.208333333,0.348485,0
1174,truthful,1,0.011049724,0.005524862,0.038674033,0.022099448,0.011049724,0.016574586,0.022099448,0.011049724,0.033149171,0.038674033,0.178378378,0.212121,1
1268,deceptive,0,0.005882353,0.005882353,0.047058824,0.041176471,0.017647059,0.005882353,0.023529412,0.011764706,0.070588235,0.035294118,0.213872832,0.30303,0
1537,deceptive,0,0.021052632,0.010526316,0.010526316,0.031578947,0,0.021052632,0,0.021052632,0.063157895,0.031578947,0.239583333,0.227273,0
1247,deceptive,0,0.045685279,0.020304569,0.015228426,0.015228426,0.005076142,0.025380711,0.005076142,0.055837563,0.020304569,0.07106599,0.205128205,0.393939,0
1533,deceptive,0,0.009259259,0.009259259,0,0.018518519,0,0.018518519,0.009259259,0.009259259,0.018518519,0.018518519,0.225225225,0.121212,0
1169,truthful,1,0,0,0,0.02,0,0.02,0,0,0.02,0.06,0.34,0.045455,1
223,truthful,1,0,0,0,0,0,0.037037037,0,0,0.055555556,0,0.296296296,0.106061,1
395,truthful,1,0.008928571,0.008928571,0.053571429,0.053571429,0.0625,0.017857143,0.080357143,0.008928571,0.107142857,0.008928571,0.271929825,0.30303,1
948,truthful,1,0.013157895,0.013157895,0.013157895,0.013157895,0,0.013157895,0.013157895,0.013157895,0.026315789,0.013157895,0.17948718,0.19697,1
1340,deceptive,0,0.00913242,0,0.059360731,0.04109589,0.01826484,0,0.02739726,0,0.050228311,0.01369863,0.199115044,0.363636,0
166,truthful,1,0,0,0.011235955,0.056179775,0,0,0.04494382,0,0.04494382,0.011235955,0.352272727,0.166667,1
75,truthful,1,0.008,0,0.032,0.056,0.024,0.024,0.048,0,0.08,0.016,0.224806202,0.318182,1
240,truthful,1,0,0.005847953,0.023391813,0.029239766,0.01754386,0.005847953,0.01754386,0,0.058479532,0.01754386,0.220930233,0.242424,1
1208,deceptive,0,0.018518519,0.010582011,0.023809524,0.031746032,0.015873016,0.021164021,0.015873016,0.007936508,0.042328042,0.042328042,0.207349081,0.424242,0
633,deceptive,0,0,0,0.012820513,0.021367521,0.004273504,0.004273504,0.017094017,0,0.051282051,0.008547009,0.241666667,0.257576,0
663,deceptive,0,0,0,0.057142857,0.078571429,0.007142857,0,0.071428571,0,0.107142857,0.007142857,0.258741259,0.318182,0
56,truthful,1,0.019230769,0,0,0,0,0,0.019230769,0,0.076923077,0.019230769,0.309090909,0.090909,1
1360,deceptive,0,0.030534351,0.038167939,0.076335878,0.045801527,0.038167939,0.030534351,0.061068702,0.030534351,0.106870229,0.083969466,0.257352941,0.242424,0
1052,truthful,1,0.014814815,0.059259259,0.014814815,0.02962963,0,0.037037037,0.014814815,0.022222222,0.037037037,0.074074074,0.25,0.166667,1
737,deceptive,0,0.011428571,0.011428571,0.045714286,0.051428571,0.028571429,0.011428571,0.04,0.005714286,0.062857143,0.011428571,0.281609195,0.318182,0
386,truthful,1,0,0,0.032608696,0.054347826,0.010869565,0,0.043478261,0,0.086956522,0,0.32631579,0.227273,1
413,deceptive,0,0,0.013157895,0,0.026315789,0.039473684,0.026315789,0.065789474,0,0.118421053,0.026315789,0.223684211,0.227273,0
1016,truthful,1,0.007633588,0.007633588,0.015267176,0.007633588,0.007633588,0.007633588,0.022900763,0,0.053435115,0.015267176,0.196969697,0.166667,1
1069,truthful,1,0.003546099,0.003546099,0.035460993,0.024822695,0.014184397,0.014184397,0.031914894,0.003546099,0.056737589,0.014184397,0.223404255,0.333333,1
1545,deceptive,0,0.004347826,0.004347826,0.013043478,0.013043478,0.004347826,0,0.008695652,0.008695652,0.030434783,0.017391304,0.17167382,0.257576,0
603,deceptive,0,0,0,0.041322314,0.041322314,0.016528926,0,0.041322314,0,0.066115702,0.008264463,0.347107438,0.227273,0
348,truthful,1,0,0,0.065420561,0.056074766,0.018691589,0.009345794,0.037383178,0,0.065420561,0.009345794,0.205607477,0.272727,1
1588,deceptive,0,0.006622517,0,0.026490066,0.01986755,0.033112583,0.026490066,0.013245033,0.006622517,0.026490066,0.039735099,0.209150327,0.212121,0
1209,deceptive,0,0,0,0.024,0.048,0.016,0.016,0.04,0.008,0.08,0.008,0.184,0.257576,0
1071,truthful,1,0,0,0.011627907,0.058139535,0,0,0.023255814,0.011627907,0.069767442,0.011627907,0.272727273,0.030303,1
520,deceptive,0,0.011363636,0.005681818,0.017045455,0.011363636,0.028409091,0.017045455,0.011363636,0.005681818,0.039772727,0.017045455,0.242937853,0.363636,0
549,deceptive,0,0.00952381,0,0.038095238,0.047619048,0.019047619,0,0.019047619,0,0.085714286,0.00952381,0.245283019,0.227273,0
1378,deceptive,0,0.018292683,0.018292683,0.018292683,0.018292683,0.024390244,0.030487805,0.024390244,0.018292683,0.036585366,0.042682927,0.21686747,0.287879,0
961,truthful,1,0.03030303,0.03030303,0,0,0.015151515,0.03030303,0,0.03030303,0,0.045454545,0.363636364,0.106061,1
510,deceptive,0,0,0,0.042372881,0.042372881,0.042372881,0.008474576,0.042372881,0,0.059322034,0.008474576,0.208333333,0.227273,0
989,truthful,1,0.018867925,0.014150943,0.028301887,0.009433962,0,0.014150943,0.004716981,0.009433962,0.028301887,0.047169811,0.193396226,0.378788,1
1541,deceptive,0,0.018099548,0.009049774,0.036199095,0.036199095,0.018099548,0.013574661,0.022624434,0.018099548,0.054298643,0.040723982,0.252252252,0.439394,0
1188,truthful,1,0.007042254,0.007042254,0.007042254,0.021126761,0.007042254,0.007042254,0.007042254,0.007042254,0.049295775,0.042253521,0.201388889,0.181818,1
991,truthful,1,0.011049724,0.011049724,0.027624309,0.033149171,0.011049724,0.027624309,0.022099448,0.016574586,0.038674033,0.033149171,0.248618785,0.348485,1
212,truthful,1,0.004651163,0,0.037209302,0.041860465,0.009302326,0,0.041860465,0,0.079069767,0.018604651,0.222727273,0.409091,1
314,truthful,1,0,0,0.043956044,0.049450549,0.049450549,0,0.043956044,0,0.054945055,0.016483516,0.288043478,0.166667,1
180,truthful,1,0,0,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0,0.068965517,0,0.344827586,0.181818,1
1025,truthful,1,0.019480519,0.012987013,0.03030303,0.025974026,0.015151515,0.015151515,0.017316017,0.017316017,0.038961039,0.043290043,0.202959831,0.727273,1
1497,deceptive,0,0.013333333,0.013333333,0.053333333,0.013333333,0,0.013333333,0.026666667,0.013333333,0.04,0.026666667,0.184210526,0.257576,0
377,truthful,1,0.005780347,0.005780347,0.040462428,0.034682081,0.01734104,0.005780347,0.023121387,0,0.069364162,0.011560694,0.287356322,0.272727,1
1241,deceptive,0,0,0.005319149,0.015957447,0.031914894,0.010638298,0.010638298,0.015957447,0.005319149,0.069148936,0.015957447,0.222222222,0.318182,0
832,truthful,1,0.008163265,0,0.016326531,0.028571429,0.004081633,0.008163265,0.016326531,0.020408163,0.048979592,0.028571429,0.187250996,0.439394,1
873,truthful,1,0,0.034883721,0.046511628,0.023255814,0,0.023255814,0.023255814,0,0.104651163,0.034883721,0.235955056,0.136364,1
1008,truthful,1,0.006944444,0.013888889,0.013888889,0.006944444,0.006944444,0.013888889,0,0.006944444,0.034722222,0.027777778,0.308219178,0.212121,1
266,truthful,1,0,0,0,0.045454545,0,0,0.015151515,0,0.03030303,0,0.3125,0.136364,1
592,deceptive,0,0,0,0.019230769,0.038461538,0,0,0.057692308,0,0.057692308,0,0.307692308,0.121212,0
372,truthful,1,0.00952381,0,0.028571429,0.028571429,0.00952381,0.023809524,0.028571429,0.004761905,0.061904762,0.014285714,0.214285714,0.287879,1
635,deceptive,0,0,0.007518797,0.052631579,0.052631579,0.022556391,0.007518797,0.067669173,0,0.097744361,0.007518797,0.270676692,0.439394,0
769,deceptive,0,0,0.016528926,0.041322314,0.033057851,0.033057851,0,0.041322314,0,0.05785124,0.016528926,0.245901639,0.181818,0
1429,deceptive,0,0.028301887,0.009433962,0.047169811,0.047169811,0.009433962,0.018867925,0.018867925,0.018867925,0.056603774,0.028301887,0.179245283,0.212121,0
1124,truthful,1,0.011494253,0.011494253,0.011494253,0.017241379,0.017241379,0.022988506,0.011494253,0.005747126,0.017241379,0.045977011,0.226744186,0.318182,1
473,deceptive,0,0.017857143,0,0.053571429,0.044642857,0.026785714,0,0.044642857,0,0.0625,0.017857143,0.276785714,0.287879,0
734,deceptive,0,0,0,0.054545455,0.072727273,0.018181818,0,0.109090909,0,0.127272727,0,0.236363636,0.166667,0
441,deceptive,0,0.012048193,0,0.048192771,0.036144578,0.024096386,0,0.060240964,0.012048193,0.096385542,0.024096386,0.21686747,0.181818,0
982,truthful,1,0.01734104,0.011560694,0.040462428,0.01734104,0.01734104,0.01734104,0.01734104,0.034682081,0.023121387,0.034682081,0.234285714,0.212121,1
1310,deceptive,0,0.005780347,0.005780347,0.023121387,0.040462428,0.028901734,0.011560694,0.01734104,0.011560694,0.057803468,0.01734104,0.231638418,0.242424,0
1368,deceptive,0,0.014705882,0,0.029411765,0.044117647,0.044117647,0.029411765,0.058823529,0.014705882,0.073529412,0.044117647,0.246376812,0.106061,0
130,truthful,1,0,0,0.024390244,0.048780488,0,0,0.048780488,0,0.048780488,0.024390244,0.25,0.060606,1
922,truthful,1,0.012048193,0.024096386,0.024096386,0.036144578,0.024096386,0.012048193,0.024096386,0.012048193,0.060240964,0.024096386,0.247058824,0.106061,1
743,deceptive,0,0,0.004291845,0.030042918,0.042918455,0.025751073,0.004291845,0.038626609,0,0.072961373,0.012875536,0.260683761,0.439394,0
1202,deceptive,0,0.019283747,0.013774105,0.049586777,0.027548209,0.016528926,0.024793388,0.013774105,0.022038567,0.044077135,0.055096419,0.207650273,0.469697,0
1200,deceptive,0,0.011904762,0.005952381,0.023809524,0.035714286,0.011904762,0.005952381,0.023809524,0.017857143,0.06547619,0.011904762,0.224852071,0.272727,0
61,truthful,1,0,0,0.021857923,0.038251366,0.010928962,0.005464481,0.032786885,0,0.06010929,0.016393443,0.320652174,0.378788,1
1023,truthful,1,0.011111111,0.011111111,0.011111111,0.022222222,0.007407407,0.018518519,0.007407407,0.007407407,0.022222222,0.033333333,0.231884058,0.378788,1
1422,deceptive,0,0.018404908,0.018404908,0.024539877,0.012269939,0.018404908,0.018404908,0.006134969,0.012269939,0.036809816,0.049079755,0.260606061,0.287879,0
814,truthful,1,0,0.011904762,0.011904762,0.035714286,0.035714286,0.011904762,0.023809524,0.011904762,0.05952381,0.023809524,0.30952381,0.075758,1
1272,deceptive,0,0,0.002915452,0.032069971,0.023323615,0.017492711,0.017492711,0.011661808,0.008746356,0.023323615,0.037900875,0.184971098,0.378788,0
838,truthful,1,0.011111111,0,0.022222222,0,0.011111111,0.022222222,0,0.022222222,0,0.044444444,0.255555556,0.121212,1
1076,truthful,1,0.018181818,0.027272727,0.027272727,0.027272727,0.018181818,0.036363636,0.036363636,0.018181818,0.054545455,0.045454545,0.236363636,0.151515,1
1586,deceptive,0,0.022988506,0.011494253,0.027586207,0.027586207,0.011494253,0.011494253,0.011494253,0.018390805,0.027586207,0.055172414,0.215419501,0.424242,0
735,deceptive,0,0,0.012658228,0.075949367,0.050632911,0.025316456,0,0.088607595,0,0.126582279,0.012658228,0.325,0.166667,0
407,deceptive,0,0,0,0.02020202,0.050505051,0,0.01010101,0.03030303,0,0.060606061,0.01010101,0.212121212,0.19697,0
1167,truthful,1,0.014705882,0.009803922,0.019607843,0.024509804,0.014705882,0.019607843,0,0.009803922,0.024509804,0.049019608,0.226415094,0.424242,1
463,deceptive,0,0,0,0.043103448,0.060344828,0.025862069,0,0.094827586,0,0.129310345,0,0.35042735,0.242424,0
671,deceptive,0,0,0,0.024390244,0.06097561,0,0,0.048780488,0,0.073170732,0,0.256097561,0.166667,0
242,truthful,1,0,0,0.00862069,0.034482759,0.00862069,0,0.017241379,0,0.025862069,0.017241379,0.214876033,0.242424,1
532,deceptive,0,0,0,0.040816327,0.081632653,0,0,0.06122449,0,0.102040816,0.020408163,0.265306122,0.060606,0
1307,deceptive,0,0.007968127,0.003984064,0.039840637,0.055776892,0.023904382,0.015936255,0.03187251,0.011952191,0.083665339,0.011952191,0.235059761,0.348485,0
1481,deceptive,0,0.027210884,0.040816327,0.054421769,0.027210884,0.006802721,0.034013605,0.027210884,0.013605442,0.040816327,0.074829932,0.218543046,0.166667,0
761,deceptive,0,0,0,0.020618557,0.06185567,0.030927835,0,0.082474227,0,0.144329897,0,0.288659794,0.227273,0
1044,truthful,1,0,0.004854369,0.029126214,0.029126214,0.004854369,0.009708738,0.024271845,0.014563107,0.033980583,0.033980583,0.280193237,0.30303,1
1492,deceptive,0,0,0,0.035714286,0.035714286,0.011904762,0,0.023809524,0,0.071428571,0.011904762,0.164705882,0.121212,0
378,truthful,1,0.03030303,0.03030303,0.090909091,0.090909091,0.060606061,0.045454545,0.121212121,0.015151515,0.181818182,0.045454545,0.272727273,0.166667,1
255,truthful,1,0,0,0.032258065,0.064516129,0.016129032,0,0.080645161,0,0.080645161,0,0.285714286,0.212121,1
131,truthful,1,0,0.007407407,0.044444444,0.037037037,0.022222222,0.007407407,0.044444444,0.007407407,0.051851852,0.014814815,0.235294118,0.272727,1
487,deceptive,0,0,0,0,0.051282051,0.051282051,0,0.076923077,0,0.102564103,0,0.256410256,0.136364,0
682,deceptive,0,0,0,0.018518519,0.018518519,0.018518519,0,0.018518519,0,0.074074074,0,0.240740741,0.227273,0
701,deceptive,0,0,0.006134969,0.036809816,0.018404908,0.012269939,0.006134969,0.024539877,0,0.085889571,0.012269939,0.331288344,0.272727,0
83,truthful,1,0.006024096,0,0.018072289,0.018072289,0,0.006024096,0.018072289,0.006024096,0.054216867,0.012048193,0.256097561,0.272727,1
944,truthful,1,0.014563107,0.004854369,0.019417476,0.029126214,0.009708738,0.029126214,0.009708738,0.009708738,0.038834951,0.024271845,0.190476191,0.469697,1
1212,deceptive,0,0,0,0,0.041666667,0,0,0.041666667,0.020833333,0.083333333,0.020833333,0.142857143,0.060606,0
574,deceptive,0,0,0,0.012658228,0.050632911,0.012658228,0.012658228,0.050632911,0,0.113924051,0,0.275,0.363636,0
1155,truthful,1,0.014814815,0.014814815,0.022222222,0.022222222,0.007407407,0.014814815,0.022222222,0.007407407,0.022222222,0.02962963,0.281481482,0.181818,1
976,truthful,1,0.011428571,0.017142857,0.028571429,0.045714286,0.011428571,0.022857143,0.022857143,0.011428571,0.04,0.04,0.2,0.257576,1
1516,deceptive,0,0.026086957,0.017391304,0.017391304,0.026086957,0,0.017391304,0.008695652,0.026086957,0.034782609,0.034782609,0.172413793,0.272727,0
626,deceptive,0,0.007462687,0.003731343,0.026119403,0.02238806,0.026119403,0.018656716,0.026119403,0.007462687,0.052238806,0.007462687,0.208955224,0.530303,0
1445,deceptive,0,0.013888889,0.006944444,0.041666667,0.048611111,0.027777778,0,0.027777778,0.006944444,0.0625,0.048611111,0.208333333,0.166667,0
104,truthful,1,0,0,0.037037037,0.074074074,0.037037037,0.012345679,0.049382716,0,0.086419753,0.012345679,0.317073171,0.136364,1
1280,deceptive,0,0.015267176,0.015267176,0.030534351,0.015267176,0.030534351,0.022900763,0.015267176,0.030534351,0.030534351,0.038167939,0.213740458,0.242424,0
677,deceptive,0,0,0,0.057971014,0.072463768,0.02173913,0,0.050724638,0,0.130434783,0.007246377,0.352517986,0.257576,0
1236,deceptive,0,0.026717557,0.007633588,0.015267176,0.030534351,0.015267176,0.026717557,0.015267176,0.015267176,0.041984733,0.038167939,0.209125475,0.409091,0
1223,deceptive,0,0.02,0.033333333,0.006666667,0.013333333,0.02,0.033333333,0.02,0.053333333,0.02,0.073333333,0.248366013,0.257576,0
129,truthful,1,0,0,0.017241379,0.025862069,0,0.00862069,0.017241379,0,0.051724138,0.017241379,0.230769231,0.212121,1
1116,truthful,1,0.00625,0.00625,0.05625,0.0375,0.04375,0,0.05625,0,0.09375,0.00625,0.202453988,0.181818,1
1575,deceptive,0,0.010362694,0.015544041,0.010362694,0.025906736,0.010362694,0.005181347,0.015544041,0.005181347,0.067357513,0.020725389,0.196891192,0.257576,0
1581,deceptive,0,0.007462687,0.014925373,0.02238806,0.037313433,0.007462687,0.007462687,0.007462687,0.007462687,0.067164179,0.02238806,0.26119403,0.19697,0
397,truthful,1,0.008,0,0,0.032,0.008,0,0.04,0,0.072,0.032,0.212598425,0.181818,1
1384,deceptive,0,0.00877193,0.026315789,0.026315789,0.035087719,0.01754386,0.01754386,0.026315789,0.026315789,0.052631579,0.078947368,0.141666667,0.30303,0
1296,deceptive,0,0.016393443,0.032786885,0,0.016393443,0,0.032786885,0.016393443,0.016393443,0.049180328,0.032786885,0.158730159,0.136364,0
939,truthful,1,0.007874016,0,0.007874016,0.007874016,0.007874016,0.023622047,0.007874016,0.007874016,0.047244094,0.031496063,0.201550388,0.151515,1
400,deceptive,0,0.010810811,0.005405405,0.043243243,0.054054054,0.027027027,0,0.048648649,0.005405405,0.097297297,0.027027027,0.23655914,0.590909,0
1464,deceptive,0,0.006711409,0.013422819,0.020134228,0.067114094,0.006711409,0.013422819,0.026845638,0,0.100671141,0.020134228,0.281879195,0.212121,0
990,truthful,1,0.027027027,0.013513514,0.027027027,0.040540541,0.013513514,0.013513514,0.027027027,0.013513514,0.054054054,0.027027027,0.4,0.121212,1
1421,deceptive,0,0.011764706,0,0.035294118,0.035294118,0.023529412,0.011764706,0.011764706,0.035294118,0.035294118,0.035294118,0.255813954,0.212121,0
1486,deceptive,0,0,0.008,0.048,0.04,0.016,0.008,0.024,0,0.048,0.024,0.166666667,0.181818,0
1488,deceptive,0,0.023622047,0.011811024,0.031496063,0.043307087,0.015748032,0.019685039,0.047244094,0.011811024,0.078740157,0.043307087,0.196078431,0.424242,0
643,deceptive,0,0,0,0.053571429,0.071428571,0.017857143,0,0.107142857,0,0.125,0,0.25,0.181818,0
1389,deceptive,0,0.010714286,0.007142857,0.032142857,0.039285714,0.025,0.014285714,0.042857143,0.014285714,0.060714286,0.032142857,0.204861111,0.530303,0
1387,deceptive,0,0.007662835,0,0.019157088,0.026819923,0.007662835,0.003831418,0.011494253,0.011494253,0.034482759,0.019157088,0.212121212,0.469697,0
